دری,صنف چهارم,دری,درس ششم,فعالیت های درس حضرت عمر فاروق جلسه یازده,https://www.youtube.com/embed/KO_Dmiocvy8
دری,صنف چهارم,دری,درس ششم,حضرت عمر فاروق (رض) جلسه 10,https://www.youtube.com/embed/32NHGWRPLF0
دری,صنف چهارم,دری,درس هفتم,اووم لوست,https://www.youtube.com/embed/vQMfxNflhQ8
دری,صنف چهارم,دری,درس هفتم,اووم لوست,https://www.youtube.com/embed/j895oiv_AAQ
دری,صنف چهارم,دری,درس هفتم,زراعت و کشاورزی جلسه 12,https://www.youtube.com/embed/Aq5F_w_GdZU
دری,صنف چهارم,دری,درس هفتم,فعالیت های زراعت و کشاورزی جلسه 13,https://www.youtube.com/embed/Cw3CzJCqUdA
دری,صنف چهارم,دری,درس هشتم,اتم لوست,https://www.youtube.com/embed/k40ddBRc6Io
دری,صنف چهارم,دری,درس هشتم,ترانه بهار فعالیت ها جلسه14,https://www.youtube.com/embed/Ffe3JaUDbTE
دری,صنف چهارم,دری,درس هشتم,ترانه بهار فعالیت ها جلسه15,https://www.youtube.com/embed/bQIUkGYeKqQ
دری,صنف چهارم,دری,درس نهم,نهم لوست,https://www.youtube.com/embed/B6ommcB50Xo
دری,صنف چهارم,دری,درس نهم,نهال شانی و اهمیت ان جلسه 16,https://www.youtube.com/embed/3knvepfDj5k
دری,صنف چهارم,دری,درس نهم,فعالیت ها ی نهال شانی جلسه 17,https://www.youtube.com/embed/EQq1wO2SpYg
دری,صنف چهارم,دری,درس دهم,لسم لوست,https://www.youtube.com/embed/-8S9gAcYfUY
دری,صنف چهارم,دری,درس دهم,لسم لوست,https://www.youtube.com/embed/-8S9gAcYfUY
دری,صنف چهارم,دری,درس دهم,فعالیت فایده های درختان جلسه 19,https://www.youtube.com/embed/4XQdT0kjcu8
دری,صنف چهارم,دری,درس یازدهم,اسم جلسه 20,https://www.youtube.com/embed/Vd673TZ9B1Q
دری,صنف چهارم,دری,درس دوازدهم,مکتب جلسه 21,https://www.youtube.com/embed/SHLGXC3Qe_E
دری,صنف چهارم,دری,درس دوازدهم,فعالیت مکتب جلسه 22,https://www.youtube.com/embed/waEnvyR0CV0
دری,صنف چهارم,دری,درس سییزدهم,اهمیت کتاب جلسه 23,https://www.youtube.com/embed/iGxQn4WIzJU
دری,صنف چهارم,دری,درس سییزدهم,اهمیت کتاب جلسه 24,https://www.youtube.com/embed/vnnlk37vThw
دری,صنف چهارم,دری,درس چهاردهم,خواجه عبدالله انصاری جلسه 25,https://www.youtube.com/embed/OIJgvwVrARM
دری,صنف چهارم,دری,درس چهاردهم,فعالیت خواجه عبدالله انصاری جلسه 26,https://www.youtube.com/embed/EifH9xdxus0
دری,صنف چهارم,دری,درس هفدهم,ملک الشعر استاد عبدالحی بیتاب جلسه 29,https://www.youtube.com/embed/HrUa6MG3ClQ
دری,صنف چهارم,دری,درس هفدهم,فعالیت های ملک الشعر استاد عبدالحی بیتاب جلسه 30,https://www.youtube.com/embed/4_st58RTCKk
دری,صنف چهارم,دری,درس هجدهم,کسب علم و دانش جلسه 31,https://www.youtube.com/embed/6qVgKSzQdEM
دری,صنف چهارم,دری,درس هجدهم,فعالیت کسب علم و دانش جلسه 32,https://www.youtube.com/embed/VvHmLMfsPio
دری,صنف چهارم,دری,درس نوزدهم,زبان مادری جلسه 33,https://www.youtube.com/embed/JNAgvfnQ1Ik
دری,صنف چهارم,دری,درس بیستم,وقت شناسی جلسه 35,https://www.youtube.com/embed/O-Es7XvDifs
دری,صنف چهارم,دری,درس بیستم,فعالیت وقت شناسی جلسه 36,https://www.youtube.com/embed/6QOyqinsNKc
دری,صنف چهارم,دری,درس بیست یکم,سخنان از سعدی جلسه 37,https://www.youtube.com/embed/g-BLnsmAMm0
دری,صنف چهارم,دری,درس بیست یکم,لغات سخنان از سعدی جلسه 39,https://www.youtube.com/embed/5oVta_h87MQ
دری,صنف چهارم,دری,درس بیست دوم,فعالیت نثار وطن جلسه 41,https://www.youtube.com/embed/D9JyIj8be9s
دری,صنف چهارم,دری,درس بیست پنجم,آزادی جلسه 46,https://www.youtube.com/embed/inXktAia1P8
دری,صنف چهارم,دری,درس بیست پنجم,فعالیت آزادی جلسه 47,https://www.youtube.com/embed/krCI88MjKm4
دری,صنف چهارم,دری,درس بیست ششم,ترحم بر حیوانها جلسه 48,https://www.youtube.com/embed/O0aiNJQhEPo
دری,صنف چهارم,دری,درس بیست ششم,فعالیت ترحم بر حیوانها جلسه 49,https://www.youtube.com/embed/_P6p6bi6T-0
دری,صنف چهارم,پښتو,درس چهارم,څلورم لوست جلسه 7,https://www.youtube.com/embed/-z93JOJKN_Q
دری,صنف چهارم,پښتو,درس چهارم,څلورم لوست جلسه 8,https://www.youtube.com/embed/XzHVhCHS3vM
دری,صنف چهارم,پښتو,درس پنجم,پنځم لوست جلسه 9,https://www.youtube.com/embed/ArWUUxGrIaA
دری,صنف چهارم,پښتو,درس پنجم,پنځم لوست جلسه 10,https://www.youtube.com/embed/hY4JAGAxNDc
دری,صنف چهارم,پښتو,درس ششم,شپږم لوست جلسه 11,https://www.youtube.com/embed/PQ9hRMmLF-s
دری,صنف چهارم,پښتو,درس ششم,شپږم لوست جلسه 12,https://www.youtube.com/embed/MLU7_kJuUZI
دری,صنف چهارم,پښتو,درس یازدهم,یولسم لوست برخه 21,https://www.youtube.com/embed/iU-2f2CuToo
دری,صنف چهارم,پښتو,درس یازدهم,یولسم لوست برخه 22,https://www.youtube.com/embed/3XSJkLiAkuA
دری,صنف چهارم,پښتو,درس دوازدهم,دولسم لوست برخه 23,https://www.youtube.com/embed/VnDWOHikw5c
دری,صنف چهارم,پښتو,درس دوازدهم,دولسم لوست برخه 24,https://www.youtube.com/embed/-i9mUvFwnXE
دری,صنف چهارم,پښتو,درس سیزدهم,دیار لسم لوست برخه 25,https://www.youtube.com/embed/Nf8EQu645sQ
دری,صنف چهارم,پښتو,درس سیزدهم,دیار لسم لوست برخه 26,https://www.youtube.com/embed/0njZm_AGaGU
دری,صنف چهارم,پښتو,درس چهاردهم,څلوار لسم لوست برخه 27,https://www.youtube.com/embed/IWMo2G5H6Go
دری,صنف چهارم,پښتو,درس چهاردهم,څلوار لسم لوست برخه 28,https://www.youtube.com/embed/TUI_mQw42Rw
دری,صنف چهارم,ریاضی,درس اول,تقویه قیمت مقامی اعداد جلسه 3,https://www.youtube.com/embed/IBtq9kPIpGM
دری,صنف چهارم,ریاضی,درس اول,تمرین طبقه بندی و مقایسه وی اعداد ویدیو جلسه,https://www.youtube.com/embed/boIX_-CCGkw
دری,صنف چهارم,ریاضی,درس اول,تقویه قیمت مقامی اعداد جلسه 1,https://www.youtube.com/embed/uuG8XfJvw0o
دری,صنف چهارم,ریاضی,درس اول,تقویه قیمت مقامی اعداد جلسه 2,https://www.youtube.com/embed/pQMyDQvSZF0
دری,صنف چهارم,ریاضی,درس دوم,تخمین نمودن جلسه دوم,https://www.youtube.com/embed/P_tof8TMOEc
دری,صنف چهارم,ریاضی,درس دوم,تخمین نمودن جلسه سوم,https://www.youtube.com/embed/p6JGS0Ly3uM
دری,صنف چهارم,ریاضی,درس دوم,تخمین نمودن جلسه 5,https://www.youtube.com/embed/YO7ztaH1R9g
دری,صنف چهارم,ریاضی,درس سوم,جمع اعداد به صورت افقی و عمودی جلسه اول,https://www.youtube.com/embed/OdtaqWRPjlY
دری,صنف چهارم,ریاضی,درس سوم,سوالات عبارتی جلسه سوم,https://www.youtube.com/embed/kDq2Xu56El0
دری,صنف چهارم,ریاضی,درس سوم,سوالات عبارتی,https://www.youtube.com/embed/TCpjzM9EZrU
دری,صنف چهارم,ریاضی,درس چهارم,سوالات عبارتی جلسه چهارم,https://www.youtube.com/embed/F6frgDixjok
دری,صنف چهارم,ریاضی,درس چهارم,تفریق نمودن اعداد به صورت عمودی و افقی,https://www.youtube.com/embed/TwdZbRAwGc4
دری,صنف چهارم,ریاضی,درس چهارم,تفریق نمودن اعداد به صورت عمودی و افقی,https://www.youtube.com/embed/TwdZbRAwGc4
دری,صنف چهارم,ریاضی,درس چهارم,تفریق اعداد به صورت عمود و افقی جلسه 13,https://www.youtube.com/embed/iuZ3Le0o2hs
دری,صنف چهارم,ریاضی,درس چهارم,تفریق اعداد به صورت عمود و افقی جلسه 14,https://www.youtube.com/embed/YTERq5xhvD4
دری,صنف چهارم,ریاضی,درس چهارم,تفریق اعداد به صورت عمود و افقی جلسه 15,https://www.youtube.com/embed/FxEHTUUYh7g
دری,صنف چهارم,ریاضی,درس پنجم,ضرب جلسه 16,https://www.youtube.com/embed/2IacXohnN3Y
دری,صنف چهارم,ریاضی,درس پنجم,ضرب جلسه 17,https://www.youtube.com/embed/DpiBYYkNn9Y
دری,صنف چهارم,ریاضی,درس پنجم,ضرب جلسه 18,https://www.youtube.com/embed/TznDGNXrCn8
دری,صنف چهارم,ریاضی,درس پنجم,ضرب جلسه 19,https://www.youtube.com/embed/hXgEivhgmQY
دری,صنف چهارم,ریاضی,درس ششم,سه رقمی بر یک رقمی جلسه 20,https://www.youtube.com/embed/6KvknuGYeSE
دری,صنف چهارم,ریاضی,درس ششم,تقسیم اعداد دو رقمی ، سه رقمی بر یک رقمی جلسه 21,https://www.youtube.com/embed/Hg4mDychWMY
دری,صنف چهارم,ریاضی,درس ششم,سه رقمی بر یک رقمی جلسه 22,https://www.youtube.com/embed/72ljqyI6M9M
دری,صنف چهارم,ریاضی,درس ششم,تقسیم اعداد دو رقمی ، سه رقمی بر یک رقمی جلسه 23,https://www.youtube.com/embed/Hl0g6Pkej28
دری,صنف چهارم,ریاضی,درس ششم,تقسیم اعداد دو رقمی ، سه رقمی بر یک رقمی جلسه 24,https://www.youtube.com/embed/BQ5WUr_piws
دری,صنف چهارم,ریاضی,درس هفتم,طبقه بندی اعداد تا ملیارد جلسه 25,https://www.youtube.com/embed/xda_BRZFhcs
دری,صنف چهارم,ریاضی,درس هفتم,طبقه بندی اعداد تا ملیارد جلسه 26,https://www.youtube.com/embed/k8DsI9b2iQU
دری,صنف چهارم,ریاضی,درس هفتم,طبقه بندی اعداد تا ملیارد جلسه 28,https://www.youtube.com/embed/zrPU1CqnIvk
دری,صنف چهارم,ریاضی,درس هشتم,ارایه اعداد به شکل توسعه جلسه 29,https://www.youtube.com/embed/ReZJXna2hDc
دری,صنف چهارم,ریاضی,درس هشتم,ارایه اعداد به شکل توسعه جلسه 30,https://www.youtube.com/embed/qHMO7ItowmY
دری,صنف چهارم,ریاضی,درس هشتم,ارایه اعداد به شکل توسعه جلسه 31,https://www.youtube.com/embed/IJZ5Zk8G328
دری,صنف چهارم,ریاضی,درس هشتم,امتحان فصل اول جلسه 32,https://www.youtube.com/embed/nc7_8ytLuSo
دری,صنف چهارم,ریاضی,درس نهم,فصل دوم جمع اعداد تا ملیارد جلسه 34,https://www.youtube.com/embed/xSJqHsSqzxs
دری,صنف چهارم,ریاضی,درس نهم,فصل دوم جمع اعداد تا ملیارد جلسه 35,https://www.youtube.com/embed/AEy_nJwKDcc
دری,صنف چهارم,ریاضی,درس نهم,فصل دوم جمع اعداد تا ملیارد جلسه 36,https://www.youtube.com/embed/BA7ALJUlv5g
دری,صنف چهارم,ریاضی,درس نهم,امتحان عملیه جمع جلسه 37,https://www.youtube.com/embed/VoS7EJUYSaQ
دری,صنف چهارم,ریاضی,درس نهم,امتحان عملیه جمع جلسه 38,https://www.youtube.com/embed/-tO1cZT0x2o
دری,صنف چهارم,ریاضی,درس نهم,تفریق اعداد تا ملیارد جلسه 39,https://www.youtube.com/embed/vNe19cXRgPA
دری,صنف چهارم,ریاضی,درس یازدهم,تفریق اعداد تا ملیارد جلسه 41,https://www.youtube.com/embed/vXyYsM-wO0I
دری,صنف چهارم,ریاضی,درس دوازدهم,امتحان عملیه تفریق جلسه 42,https://www.youtube.com/embed/afgNg5SeTGo
دری,صنف چهارم,ریاضی,درس دوازدهم,امتحان عملیه تفریق جلسه 43,https://www.youtube.com/embed/P_ehRgEWSCQ
دری,صنف چهارم,ریاضی,درس دوازدهم,امتحان عملیه تفریق جلسه 44,https://www.youtube.com/embed/qQtK0zw1ABo
دری,صنف چهارم,ریاضی,درس سیزدهم,ضرب اعداد دو رقمی به دو رقمی جلسه 45,https://www.youtube.com/embed/mmI0_joWHT4
دری,صنف چهارم,ریاضی,درس شانزدهم,ضرب اعداد دو رقمی به چند رقمی جلسه 52,https://www.youtube.com/embed/6z1-i-t1Aeo
دری,صنف چهارم,ریاضی,درس شانزدهم,ضرب اعداد دو رقمی به چند رقمی جلسه 53,https://www.youtube.com/embed/4qEWOa6kmVo
دری,صنف چهارم,ریاضی,درس شانزدهم,ضرب اعداد دو رقمی به چند رقمی جلسه 54,https://www.youtube.com/embed/7_1bH5j2XXg
دری,صنف چهارم,ریاضی,درس هفدهم,تقسیم اعداد دو رقمی به دو رقمی جلسه 55,https://www.youtube.com/embed/GZ0ys5Oualo
دری,صنف چهارم,ریاضی,درس هجدهم,تقسیم اعداد سه رقمی به دو رقمی جلسه 58,https://www.youtube.com/embed/8a7wlamWZbM
دری,صنف چهارم,ریاضی,درس هجدهم,تقسیم اعداد سه رقمی به دو رقمی جلسه 59,https://www.youtube.com/embed/Y9pxnXRqklA
دری,صنف چهارم,ریاضی,درس هجدهم,تقسیم اعداد سه رقمی به دو رقمی جلسه 60,https://www.youtube.com/embed/J9WfUFm6XE0
دری,صنف چهارم,ریاضی,درس نوزدهم,تقسیم اعداد چار رقمی به دو رقمی جلسه 62,https://www.youtube.com/embed/WTVHXx-z-kw
دری,صنف چهارم,ریاضی,درس نوزدهم,تقسیم یک عدد چار رقمی به دو رقمی جلسه 63,https://www.youtube.com/embed/wSY_oZXrPSw
دری,صنف چهارم,ریاضی,درس نوزدهم,تقسیم یک عدد چار رقمی به دو رقمی جلسه 64,https://www.youtube.com/embed/UgefAYiqPRE
دری,صنف چهارم,ریاضی,درس نوزدهم,تقسیم یک عدد چار رقمی به دو رقمی جلسه 65,https://www.youtube.com/embed/sEmqRwFSuN4
دری,صنف چهارم,انگلیسی,درس اول,English Letters,https://www.youtube.com/embed/Zz0LxSb_mg0
دری,صنف چهارم,انگلیسی,درس اول,جلسه اول - موضوع (الفبا),https://www.youtube.com/embed/i9k4Lwl9pdE
دری,صنف چهارم,انگلیسی,درس اول,جلسه دوم - موضوع (الفبا),https://www.youtube.com/embed/dAk2NFZqhgo
دری,صنف چهارم,انگلیسی,درس دوم,English Letters,https://www.youtube.com/embed/gHEztZouhyQ
دری,صنف چهارم,انگلیسی,درس دوم,Alphabet N O P جلسه 5,https://www.youtube.com/embed/U1UYCwZOCe4
دری,صنف چهارم,انگلیسی,درس دوم,Alphabet Q R S جلسه 6,https://www.youtube.com/embed/5r-xZTuh9Uc
دری,صنف چهارم,انگلیسی,درس دوم,Alphabet t u v جلسه 7,https://www.youtube.com/embed/6VuVQl1np1w
دری,صنف چهارم,انگلیسی,درس دوم,Alphabet w x y z جلسه 8,https://www.youtube.com/embed/zUPqTURJRT8
دری,صنف چهارم,انگلیسی,درس سوم,حروف الفبا,https://www.youtube.com/embed/JOzBLpTn-5k
دری,صنف چهارم,انگلیسی,درس سوم,حروف الفبا,https://www.youtube.com/embed/t3DlHFccbU0
دری,صنف چهارم,انگلیسی,درس سوم,Alphabet a b جلسه 9,https://www.youtube.com/embed/1RoSnZ6s85s
دری,صنف چهارم,انگلیسی,درس سوم,Alphabet i p جلسه 10,https://www.youtube.com/embed/yvMmvhvRY6U
دری,صنف چهارم,انگلیسی,درس سوم,Alphabet q z جلسه 11,https://www.youtube.com/embed/-Z_luegpTjE
دری,صنف چهارم,انگلیسی,درس پنجم,unit 2 good afternoon جلسه 16,https://www.youtube.com/embed/1cFoYrCIBRg
دری,صنف چهارم,انگلیسی,درس پنجم,unit 2 good afternoon جلسه 17,https://www.youtube.com/embed/iYF0WnvQ0JA
دری,صنف چهارم,انگلیسی,درس پنجم,unit 3 A good evening جلسه 18,https://www.youtube.com/embed/vqc-GRwezOE
دری,صنف چهارم,انگلیسی,درس ششم,unit 3 A good evening جلسه 19,https://www.youtube.com/embed/5uVMdOuS_UI
دری,صنف چهارم,انگلیسی,درس ششم,unit 3 A good evening جلسه 20,https://www.youtube.com/embed/QEEIOlGXk5c
دری,صنف چهارم,انگلیسی,درس هفتم,طبقه بندی اعداد تا ملیارد جلسه 27,https://www.youtube.com/embed/MYwQEXCBwnE
دری,صنف چهارم,ساینس,درس اول,موجودات زنده جلسه 1,https://www.youtube.com/embed/kumTctlM0qQ
دری,صنف چهارم,ساینس,درس دوم,شنوایی جلسه 2,https://www.youtube.com/embed/oAatSzrKeSU
دری,صنف چهارم,ساینس,درس سوم,بیناییی جلسه 3,https://www.youtube.com/embed/xktFHfWvOzU
دری,صنف چهارم,ساینس,درس چهارم,بویایی جلسه 4,https://www.youtube.com/embed/XxbdrPX8Cmg
دری,صنف چهارم,ساینس,درس پنجم,ذایقه جلسه 5,https://www.youtube.com/embed/6DeZqBuUoE4
دری,صنف چهارم,ساینس,درس دهم,ریشه جلسه 10,https://www.youtube.com/embed/-gsqlJIeE38
دری,صنف چهارم,ساینس,درس یازدهم,ساقه جلسه 11,https://www.youtube.com/embed/yHOh_qzO_Oc
دری,صنف چهارم,ساینس,درس دوازدهم,برگ جلسه 12,https://www.youtube.com/embed/wv9ZCDpJbKk
دری,صنف چهارم,ساینس,درس سیزدهم,گل جلسه 13,https://www.youtube.com/embed/Ajf_1C70GBE
دری,صنف چهارم,ساینس,درس چهاردهم,میوه و دانه,https://www.youtube.com/embed/E8jW90PrhTI
دری,صنف چهارم,ساینس,درس پانزدهم,فصل دوم حرارت و روشنی جلسه 15,https://www.youtube.com/embed/JRi9qdhhfG0
دری,صنف چهارم,ساینس,درس شانزدهم,منابع تولید حرارت جلسه 16,https://www.youtube.com/embed/xd0Us4kpAYU
دری,صنف چهارم,ساینس,درس هفدهم,تاثیر حرارت جلسه 17,https://www.youtube.com/embed/4CL98fVTIhs
دری,صنف چهارم,ساینس,درس هژدهم,اندازه گیری درجه حرارت جلسه 18,https://www.youtube.com/embed/M-4RyenzJjI
دری,صنف چهارم,ساینس,درس نوزدهم,رابطه روشنی نور دیدن و منابع نور جلسه 19,https://www.youtube.com/embed/01Hoi2y9eYY
دری,صنف چهارم,ساینس,درس بیستم,سایه جلسه 20,https://www.youtube.com/embed/dlH8VhkZac8
دری,صنف چهارم,ساینس,درس بیست یکم,ماشین ها جلسه 21,https://www.youtube.com/embed/G0WoYA5QTlA
دری,صنف چهارم,ساینس,درس بیست دوم,ماشین ها ساده جلسه 22,https://www.youtube.com/embed/obBMVDBZYKI
دری,صنف چهارم,ساینس,درس بیست سوم,ماشین ها مرکب جلسه 23,https://www.youtube.com/embed/G0R_gNafemk
دری,صنف چهارم,ساینس,درس بیست چهارم,زمین جلسه 24,https://www.youtube.com/embed/YMxVhefQu2M
دری,صنف چهارم,ساینس,درس بیست پنجم,تغییرات در سطح زمین مناظر آن جلسه 25,https://www.youtube.com/embed/8Eme94z4oG4
دری,صنف پنچم,دری,درس اول,جلسه اول - موضوع (حمد),https://www.youtube.com/embed/bOyDuTfH2Xw
دری,صنف پنچم,دری,درس اول,جلسه دوم - موضوع(حمد),https://www.youtube.com/embed/I7_jKcU9wfA
دری,صنف پنچم,دری,درس دوم,جلسه اول - موضوع(نعت),https://www.youtube.com/embed/-bCkZSpklGA
دری,صنف پنچم,دری,درس دوم,جلسه دوم - موضوع (نعت),https://www.youtube.com/embed/LJqmJS9ajjw
دری,صنف پنچم,دری,درس سوم,جلسه اول - موضوع(حضرت عثمان),https://www.youtube.com/embed/eeoL1exf-AQ
دری,صنف پنچم,دری,درس سوم,جلسه دوم - موضوع(حضرت عثمان),https://www.youtube.com/embed/6m28i0VVNKE
دری,صنف پنچم,دری,درس چهارم,جلسه اول - موضوع (امام عظم),https://www.youtube.com/embed/tZcEZYlh05I
دری,صنف پنچم,دری,درس چهارم,جلسه دوم - موضوع (حضرت عثمان),https://www.youtube.com/embed/wD2UTUokmH4
دری,صنف پنچم,دری,درس پنجم,علم جلسه 10,https://www.youtube.com/embed/pZE5Ds2dpro
دری,صنف پنچم,دری,درس پنجم,درس پنچم- علم جلسه 11,https://www.youtube.com/embed/cK-hLVOgGfU
دری,صنف پنچم,دری,درس پنجم,اندرزهای بزرگان در مورد علم جلسه 13,https://www.youtube.com/embed/H9ZzVmLQPO0
دری,صنف پنچم,دری,درس ششم,اندرزهای بزرگان در مورد علم جلسه 12,https://www.youtube.com/embed/uwM8HMq-v_c
دری,صنف پنچم,دری,درس ششم,اندرزهای بزرگان در مورد علم جلسه 13,https://www.youtube.com/embed/sCSgvsHZAh0
دری,صنف پنچم,دری,درس هفتم,کتاب و مطالعه جلسه 14,https://www.youtube.com/embed/iWewONS1DDI
دری,صنف پنچم,دری,درس هفتم,کتاب و مطالعه جلسه 15,https://www.youtube.com/embed/lkWP4W06Zx4
دری,صنف پنچم,دری,درس هشتم,سیر علمی جلسه 16,https://www.youtube.com/embed/frEoRE5QjUI
دری,صنف پنچم,دری,درس هشتم,سیر علمی جلسه 17,https://www.youtube.com/embed/BP0IyMKPm7g
دری,صنف پنچم,دری,درس نهم,استاد مهربانم جلسه 18,https://www.youtube.com/embed/3vq2ZejpslU
دری,صنف پنچم,دری,درس نهم,استاد مهربانم جلسه 19,https://www.youtube.com/embed/lAfTNylOs4k
دری,صنف پنچم,دری,درس دهم,اولین مکتب دختران در کشور جلسه 20,https://www.youtube.com/embed/vpAJGsg6J4Q
دری,صنف پنچم,دری,درس دهم,اولین مکتب دختران در کشور جلسه 21,https://www.youtube.com/embed/nneluKd7aNE
دری,صنف پنچم,دری,درس دهم,فایده های درختان جلسه 18,https://www.youtube.com/embed/ArLaocXTZPs
دری,صنف پنچم,دری,درس یازدهم,فعل و زمان ان جلسه 22,https://www.youtube.com/embed/gpq0WtuaR5M
دری,صنف پنچم,دری,درس یازدهم,فعل و زمان ان جلسه 23,https://www.youtube.com/embed/J5K4wjWIMY8
دری,صنف پنچم,دری,درس دوازدهم,کار جلسه 24,https://www.youtube.com/embed/zIwOYiPCB4M
دری,صنف پنچم,دری,درس دوازدهم,کار جلسه 25,https://www.youtube.com/embed/2IbpDZ2D5Y4
دری,صنف پنچم,دری,درس دوازدهم,فعل روی خوانی جلسه 30,https://www.youtube.com/embed/EBnNSPdKgP8
دری,صنف پنچم,دری,درس دوازدهم,تشریع فعل جلسه 31,https://www.youtube.com/embed/5n8G5GdZsDQ
دری,صنف پنچم,دری,درس سیزدهم,فواید نهال شانی جلسه 26,https://www.youtube.com/embed/SNwjrlkk4uE
دری,صنف پنچم,دری,درس سیزدهم,فواید نهال شانی جلسه 27,https://www.youtube.com/embed/oX4-NEuxLPU
دری,صنف پنچم,دری,درس سیزدهم,فعل حال جلسه 32,https://www.youtube.com/embed/yQFsCDdUMlU
دری,صنف پنچم,دری,درس سیزدهم,تشریع فعل حال جلسه 33,https://www.youtube.com/embed/akQq4JeTwv8
دری,صنف پنچم,دری,درس سیزدهم,فعل مستقبل جلسه 34,https://www.youtube.com/embed/u12niRV-qTk
دری,صنف پنچم,دری,درس سیزدهم,تشریع فعل مستقبل جلسه 35,https://www.youtube.com/embed/7usCTMJrSo0
دری,صنف پنچم,دری,درس چهاردهم,حکایت جلسه 28,https://www.youtube.com/embed/k-z6c9GU5to
دری,صنف پنچم,دری,درس چهاردهم,حکایت جلسه 29,https://www.youtube.com/embed/NjyCjlB4Jk0
دری,صنف پنچم,دری,درس پانزدهم,فواید جنگل ها جلسه 30,https://www.youtube.com/embed/FFBSEInhDLM
دری,صنف پنچم,دری,درس پانزدهم,فواید جنگل ها جلسه 31,https://www.youtube.com/embed/9zM_3RY15fo
دری,صنف پنچم,دری,درس شانزدهم,نام من چیست؟ جلسه 32,https://www.youtube.com/embed/OiQww9r9WsU
دری,صنف پنچم,دری,درس هفدهم,ابریشم جلسه 33,https://www.youtube.com/embed/aTAIxiV7EVM
دری,صنف پنچم,دری,درس هفدهم,ابریشم جلسه 34,https://www.youtube.com/embed/jcT2p91t3KA
دری,صنف پنچم,دری,درس هجدم,شهد یا عسل جلسه 36,https://www.youtube.com/embed/oGd45MinahM
دری,صنف پنچم,دری,درس هجدم,شهد یا عسل جلسه 35,https://www.youtube.com/embed/13oNef1QQ74
دری,صنف پنچم,دری,درس نوزدهم,ترحم به حیوانات جلسه 37,https://www.youtube.com/embed/0sOJMeN9IHM
دری,صنف پنچم,دری,درس بیستم,خروس جلسه 39,https://www.youtube.com/embed/xbQFw59C4X4
دری,صنف پنچم,دری,درس بیستم,خروس جلسه 40,https://www.youtube.com/embed/AkH7SXmpDpA
دری,صنف پنچم,دری,درس بیست یکم,حفظ الصحه جلسه 41,https://www.youtube.com/embed/PxxD8yjkB8Q
دری,صنف پنچم,دری,درس بیست یکم,حفظ الصحه جلسه 42,https://www.youtube.com/embed/Q3Y77vm_l1U
دری,صنف پنچم,دری,درس بیست دوم,واکسین ها جلسه 43,https://www.youtube.com/embed/Gm3fZ4COCmw
دری,صنف پنچم,دری,درس بیست دوم,واکسین ها جلسه 44,https://www.youtube.com/embed/x1hQSAUqHfk
دری,صنف پنچم,دری,درس بیست سوم,ورزش و صحت جلسه 45,https://www.youtube.com/embed/1nD7HII59A0
دری,صنف پنچم,دری,درس بیست سوم,ورزش و صحت جلسه 46,https://www.youtube.com/embed/GWC3Bp6mSYc
دری,صنف پنچم,ریاضی,درس اول,سوالات عبارتی جمع جلسه 6,https://www.youtube.com/embed/IHPl1Wn_NBo
دری,صنف پنچم,ریاضی,درس دوم,سوالات عبارتی تفریق جلسه 9,https://www.youtube.com/embed/hgUStA8tPqA
دری,صنف پنچم,ریاضی,درس چهارم,عملیه تفریق جلسه 7,https://www.youtube.com/embed/Tj_q_kudm9Q
دری,صنف پنچم,ریاضی,درس چهارم,عملیه تفریق جلسه 8,https://www.youtube.com/embed/dHcTCR6ilh8
دری,صنف پنچم,ریاضی,درس پنجم,خاصیت اتحادی در عملیه جمع جلسه 21,https://www.youtube.com/embed/D3dY0NxRVek
دری,صنف پنچم,ریاضی,درس پنجم,خاصیت اتحادی در عملیه جمع جلسه 22,https://www.youtube.com/embed/Y-xVfQ62K_8
دری,صنف پنچم,ریاضی,درس پنجم,خاصیت صفر در عملیه جمع جلسه 23,https://www.youtube.com/embed/O7ZvaO172PY
دری,صنف پنچم,ریاضی,درس پنجم,خاصیت صفر در عملیه جمع جلسه 24,https://www.youtube.com/embed/MWuvrkJeGJI
دری,صنف پنچم,ریاضی,درس پنجم,تمرین بخش چهارم درس پنجم جلسه 25,https://www.youtube.com/embed/0vKsx3sdqVY
دری,صنف پنچم,ریاضی,درس پنجم,تمرین بخش چهارم درس پنجم جلسه 26,https://www.youtube.com/embed/tY5p5QVA5s0
دری,صنف پنچم,ریاضی,درس ششم,ضرب اعداد چند رقمی با چند رقمی جلسه 27,https://www.youtube.com/embed/1yfDissi8XE
دری,صنف پنچم,ریاضی,درس ششم,ضرب اعداد چند رقمی با چند رقمی جلسه 28,https://www.youtube.com/embed/ToBVToU0XxA
دری,صنف پنچم,ریاضی,درس ششم,تمرین جلسه 39,https://www.youtube.com/embed/PUrNm89jrxY
دری,صنف پنچم,ریاضی,درس ششم,تمرین جلسه 40,https://www.youtube.com/embed/6LbqWEvDUj4
دری,صنف پنچم,ریاضی,درس هفتم,ضرب اعداد صفر دار جلسه 29,https://www.youtube.com/embed/BoKgkuOGGio
دری,صنف پنچم,ریاضی,درس هفتم,ضرب اعداد صفر دار جلسه 30,https://www.youtube.com/embed/tDKG-md4h88
دری,صنف پنچم,ریاضی,درس هشتم,سوالات تمرین جلسه 11,https://www.youtube.com/embed/PJqXuO7JLyU
